"epoch_mjd","a","e","i","om","w","ma"
60400,5.248,0.1056,26.95,197.93,188.60,95.95
60400,5.286,0.0873,12.69,30.10,55.48,34.96
60400,5.151,0.0720,14.46,338.94,86.68,46.16
60400,5.239,0.0382,3.40,44.79,264.73,153.73
60400,5.215,0.1064,7.95,166.99,186.34,111.45
60400,5.157,0.0676,15.90,355.29,79.73,48.80
60400,5.15,0.0763,16.38,353.09,358.80,130.28
60400,5.186,0.0863,9.35,11.41,11.46,93.28
60400,5.254,0.1196,12.29,355.86,109.42,0.13
60400,5.214,0.1012,20.50,0.17,98.81,26.43
60400,5.221,0.1261,6.11,14.11,317.20,132.05
60400,5.198,0.1138,20.67,356.20,358.04,114.34
60400,5.322,0.0832,7.69,26.46,42.22,52.90
60400,5.137,0.0431,8.21,192.10,212.68,69.98
60400,5.247,0.1579,0.71,27.91,350.73,95.78
60400,5.197,0.1009,6.92,6.08,356.95,114.47
60400,5.277,0.1095,6.88,4.49,49.67,62.55
60400,5.231,0.0407,13.73,340.37,135.01,11.39
60400,5.172,0.0986,12.69,355.58,2.79,115.04
60400,5.293,0.0518,29.92,8.46,62.59,51.77
60400,5.257,0.0659,1.98,201.60,223.89,53.35
60400,5.187,0.0428,9.05,173.60,211.39,92.91
60400,5.179,0.0781,11.99,8.51,90.65,27.16
60400,5.116,0.0507,26.83,305.24,157.64,0.92
60400,5.176,0.0754,8.73,188.48,235.45,43.52
60400,5.211,0.0578,17.27,13.90,247.11,219.25
60400,5.199,0.0729,14.93,244.55,182.13,56.74
60400,5.26,0.0870,6.62,347.69,101.50,31.15
60400,5.24,0.0923,6.05,256.78,174.73,54.64
60400,5.282,0.0880,6.15,284.79,114.60,79.96
60400,5.285,0.0333,16.69,213.31,197.49,66.23
60400,5.269,0.0344,7.65,68.14,236.22,167.78
60400,5.276,0.0837,7.47,337.93,35.96,98.75
60400,5.304,0.0781,13.11,303.41,126.73,51.11
60400,5.206,0.0878,6.45,298.88,14.35,153.36
60400,5.216,0.0900,11.26,272.00,72.09,136.84
60400,5.286,0.0601,10.25,265.38,155.54,57.17
60400,5.194,0.0368,21.23,333.28,34.49,125.41
60400,5.289,0.0755,24.81,7.43,81.61,30.31
60400,5.232,0.1286,9.92,293.14,142.13,45.10
60400,5.283,0.0213,9.32,38.49,33.41,55.25
60400,5.094,0.1524,6.92,167.70,209.55,96.50
60400,5.252,0.1126,11.90,212.00,185.16,69.65
60400,5.153,0.1350,14.83,212.55,226.13,38.30
60400,5.223,0.1312,5.99,68.66,312.62,83.57
60400,5.166,0.0268,4.51,201.61,328.41,303.53
60400,5.063,0.0725,4.30,177.63,275.84,20.73
60400,5.12,0.0437,6.80,212.87,168.08,91.75
60400,5.144,0.0764,3.80,39.22,4.87,66.76
60400,5.144,0.0965,6.55,231.46,176.75,74.97
60400,5.204,0.1148,6.23,253.15,177.38,27.76
60400,5.261,0.0459,13.98,40.84,36.03,27.26
60400,5.24,0.0971,6.22,55.54,15.19,34.07
60400,5.227,0.1647,15.28,206.86,249.94,17.13
60400,5.204,0.1925,5.35,49.58,354.90,66.25
60400,5.13,0.1482,5.31,55.28,326.06,85.94
60400,5.136,0.1097,5.15,123.14,287.17,63.77
60400,5.251,0.0443,5.57,92.17,347.36,26.00
60400,5.183,0.0910,10.73,34.06,50.94,25.45
60400,5.201,0.0503,12.98,179.06,210.95,80.33
60400,5.193,0.1227,7.86,111.65,252.22,96.82
60400,5.213,0.1421,4.83,333.99,39.59,91.95
60400,5.179,0.1581,4.40,344.26,42.10,88.08
60400,5.1,0.1052,10.65,36.39,14.49,60.06
60400,5.228,0.0593,9.56,149.27,243.45,72.60
60400,5.233,0.0393,12.07,40.71,26.57,23.59
60400,5.311,0.0485,8.14,69.72,278.51,113.11
60400,5.13,0.0524,23.64,39.77,6.64,67.73
60400,5.186,0.0301,14.47,24.57,69.63,14.70
60400,5.227,0.0924,5.96,55.05,14.57,40.05
60400,5.071,0.0581,6.43,85.76,331.35,63.67
60400,5.139,0.1090,6.92,205.04,227.00,50.53
60400,5.232,0.0482,9.90,143.47,267.50,53.60
60400,5.089,0.0871,5.23,86.64,304.47,87.79
60400,5.132,0.1061,7.77,37.94,16.53,74.78
60400,5.165,0.0493,14.08,185.85,160.59,116.07
60400,5.191,0.0642,20.15,309.66,40.50,102.59
60400,5.145,0.0634,5.88,18.53,17.02,77.14
60400,5.226,0.1312,8.39,27.94,23.27,56.35
60400,5.199,0.0653,8.75,44.46,342.68,88.93
60400,5.185,0.0659,18.94,42.61,19.46,61.76
60400,5.275,0.0673,3.99,188.23,249.22,29.73
60400,5.18,0.0581,6.98,179.47,261.62,35.05
60400,5.281,0.0512,10.16,65.53,323.53,64.62
60400,5.197,0.1912,6.58,86.99,0.35,39.34
60400,5.238,0.0468,10.39,25.66,51.01,34.78
60400,5.309,0.0650,8.90,50.25,52.96,3.03
60400,5.255,0.0590,4.98,138.21,193.82,130.61
60400,5.191,0.0824,16.55,13.62,349.60,107.47
60400,5.265,0.1535,10.15,182.85,246.85,42.69
60400,5.192,0.0655,10.35,68.51,58.38,341.94
60400,5.139,0.0655,17.64,273.54,95.27,110.35
60400,5.132,0.0322,8.61,121.56,248.69,100.58
60400,5.189,0.0390,9.57,28.13,67.12,16.55
60400,5.162,0.0622,7.93,129.97,347.52,358.52
60400,5.25,0.0069,8.85,100.95,26.73,334.17
60400,5.258,0.0805,7.89,73.07,322.36,72.16
60400,5.135,0.0592,6.27,247.09,132.83,105.47
60400,5.275,0.0826,16.32,268.19,147.92,65.13
60400,5.286,0.0498,8.51,73.67,297.60,101.09
60400,5.144,0.0670,5.87,139.85,256.24,71.09
60400,5.271,0.0508,14.85,269.18,172.44,45.05
60400,5.274,0.0313,16.49,219.06,175.35,69.65
60400,5.174,0.1069,6.87,70.62,10.49,32.67
60400,5.25,0.0714,4.59,330.55,90.42,59.30
60400,5.293,0.0455,7.76,265.73,34.43,176.88
60400,5.254,0.1439,10.02,254.37,114.51,107.53
60400,5.242,0.1730,4.97,221.20,234.91,34.32
60400,5.245,0.1323,9.53,36.77,37.17,39.17
60400,5.139,0.0239,3.04,218.45,98.45,175.57
60400,5.267,0.1165,8.03,51.43,339.01,79.82
60400,5.31,0.0259,16.09,50.44,109.82,310.97
60400,5.286,0.0361,4.89,113.20,346.81,26.97
60400,5.366,0.0474,6.54,164.83,236.59,72.49
60400,5.26,0.0864,6.84,355.88,72.11,53.95
60400,5.206,0.0075,30.03,233.95,280.30,326.77
60400,5.134,0.0668,12.84,248.88,115.17,120.75
60400,5.231,0.0523,17.57,200.36,163.16,105.22
60400,5.225,0.1439,10.22,331.73,76.74,68.46
60400,5.265,0.0703,38.41,158.49,132.71,80.90
60400,5.255,0.0905,27.71,119.85,196.01,39.14
60400,5.127,0.0890,8.60,74.88,28.83,2.45
60400,5.151,0.0871,11.83,14.25,78.08,19.30
60400,5.128,0.1008,8.63,111.42,309.60,46.99
60400,5.206,0.0392,18.67,244.76,176.64,52.43
60400,5.154,0.1270,10.67,87.36,37.12,354.30
60400,5.146,0.1089,7.76,183.47,308.86,343.24
60400,5.125,0.0850,17.89,249.42,146.98,71.62
60400,5.172,0.0501,3.98,270.62,181.07,25.60
60400,5.169,0.2192,3.29,65.98,1.12,50.72
60400,5.203,0.1295,12.34,63.71,347.67,54.55
60400,5.208,0.0242,13.86,263.93,71.05,144.68
60400,5.172,0.0293,15.41,79.41,46.97,344.63
60400,5.083,0.0416,12.00,84.80,21.28,12.86
60400,5.128,0.0898,6.77,215.61,225.60,31.15
60400,5.133,0.0787,8.61,100.49,292.15,74.32
60400,5.108,0.0561,8.17,53.04,79.25,340.11
60400,5.16,0.0845,10.03,180.52,277.49,13.80
60400,5.079,0.0209,6.86,122.58,330.70,18.23
60400,5.129,0.0991,19.72,62.06,18.40,36.12
60400,5.211,0.1207,11.34,298.99,191.90,349.77
60400,5.196,0.0455,10.05,73.24,28.17,13.54
60400,5.247,0.0765,18.16,83.92,41.50,353.54
60400,5.136,0.0653,14.31,295.58,86.52,82.12
60400,5.22,0.0821,14.40,100.95,357.80,24.86
60400,5.236,0.0904,17.13,143.18,262.09,98.26
60400,5.311,0.0858,6.48,206.87,132.77,4.13
60400,5.225,0.0864,23.92,79.31,57.68,324.23
60400,5.129,0.0381,6.27,306.61,199.68,313.25
60400,5.202,0.0124,3.32,130.51,64.84,268.58
60400,5.295,0.0304,22.10,104.02,285.02,86.88
60400,5.275,0.0938,11.08,77.30,53.94,341.21
60400,5.289,0.0657,12.89,316.54,120.43,36.31
60400,5.266,0.0811,17.00,90.56,348.73,19.73
60400,5.177,0.0503,6.39,305.06,195.32,351.38
60400,5.22,0.1152,13.42,63.29,72.59,341.10
60400,5.291,0.0651,17.21,138.90,336.14,2.38
60400,5.229,0.0639,10.32,72.11,323.62,82.79
60400,5.276,0.1013,21.49,287.30,158.63,31.99
60400,5.223,0.0287,30.28,305.55,74.92,94.01
60400,5.153,0.0728,16.43,276.87,163.92,45.55
60400,5.18,0.0457,3.32,108.05,316.70,59.31
60400,5.263,0.0730,19.60,283.26,173.52,20.62
60400,5.254,0.0995,15.09,263.14,186.54,40.83
60400,5.264,0.1062,18.92,189.99,235.13,58.42
60400,5.259,0.0316,4.82,266.88,155.89,59.64
60400,5.213,0.1157,22.23,95.40,349.32,28.86
60400,5.187,0.0718,24.24,323.76,67.97,92.53
60400,5.192,0.0651,16.44,128.94,309.12,61.24
60400,5.296,0.0768,8.27,60.43,350.54,61.34
60400,5.268,0.0518,8.46,116.32,259.43,111.86
60400,5.275,0.0594,22.59,305.13,94.49,76.60
60400,5.303,0.1055,4.72,175.26,262.78,50.02
60400,5.192,0.0768,11.11,319.70,89.98,299.17
60400,5.267,0.0742,3.91,156.20,207.46,346.42
60400,5.231,0.1104,1.36,41.26,321.15,352.12
60400,5.226,0.0219,29.61,1.54,287.65,68.20
60400,5.182,0.1642,14.55,272.37,87.05,358.16
60400,5.291,0.0444,12.04,43.77,288.92,4.40
60400,5.189,0.1038,19.94,182.08,153.32,21.57
60400,5.227,0.0742,3.37,15.03,329.73,27.84
60400,5.226,0.0967,8.17,181.81,6.89,277.59
60400,5.172,0.0480,19.91,320.08,204.17,318.68
60400,5.141,0.0382,12.79,58.96,237.02,164.97
60400,5.169,0.0267,17.48,132.53,15.99,326.73
60400,5.291,0.0461,16.04,123.85,43.27,299.34
60400,5.135,0.0625,18.60,310.02,193.48,335.46
60400,5.204,0.0852,21.16,304.03,246.66,289.09
60400,5.252,0.0295,22.51,311.42,243.60,277.59
60400,5.151,0.0134,7.40,151.48,124.36,195.51
60400,5.294,0.0478,8.37,145.06,218.84,92.37
60400,5.255,0.0350,9.79,190.81,267.11,356.57
60400,5.273,0.0138,7.73,138.76,194.97,130.25
60400,5.207,0.0586,33.06,312.27,212.48,307.74
60400,5.224,0.0844,32.77,138.35,299.72,33.43
60400,5.17,0.0619,29.46,137.31,250.49,79.23
60400,5.136,0.0612,5.11,62.32,347.35,63.27
60400,5.191,0.0589,9.74,164.57,251.96,52.05
60400,5.231,0.0551,10.03,125.35,344.57,3.16
60400,5.104,0.0854,9.20,132.77,327.02,12.89
60400,5.214,0.0238,8.35,56.67,91.02,305.08
60400,5.179,0.0304,6.70,336.57,195.34,287.21
60400,5.135,0.0476,6.72,341.10,87.41,34.52
60400,5.292,0.1340,6.88,75.31,110.61,277.41
60400,5.16,0.0739,8.05,46.87,52.97,357.25
60400,5.257,0.0473,31.96,126.23,339.69,348.34
60400,5.203,0.0534,14.02,158.48,272.45,26.34
60400,5.166,0.0351,10.35,124.61,88.73,250.97
60400,5.106,0.1102,8.50,136.51,289.72,46.59
60400,5.198,0.0539,12.08,313.82,22.31,137.28
60400,5.221,0.0543,6.80,13.91,118.12,330.84
60400,5.188,0.0976,4.58,287.95,244.14,299.86
60400,5.243,0.0291,31.36,125.24,324.50,2.58
60400,5.229,0.0525,10.86,190.31,189.70,80.93
60400,5.216,0.0515,21.39,136.50,40.15,296.27
60400,5.154,0.0384,24.34,316.12,103.20,50.91
60400,5.204,0.0283,22.31,327.93,69.05,78.85
60400,5.16,0.1167,11.16,150.83,267.23,50.65
60400,5.228,0.1255,15.76,308.90,190.16,335.36
60400,5.164,0.0645,10.01,145.42,341.07,346.77
60400,5.287,0.0865,10.08,147.33,293.90,27.86
60400,5.237,0.0709,13.63,142.49,298.23,35.10
60400,5.246,0.1221,11.79,125.42,348.81,7.05
60400,5.227,0.0830,7.85,27.35,11.70,87.41
60400,5.221,0.0505,9.42,204.44,251.16,26.42
60400,5.274,0.1052,8.07,17.64,97.16,353.77
60400,5.184,0.0482,6.80,353.88,145.48,347.03
60400,5.162,0.1362,8.44,126.41,347.78,9.45
60400,5.303,0.0276,20.25,312.85,140.40,21.74
60400,5.242,0.1382,21.31,136.59,325.00,10.96
60400,5.21,0.1068,10.87,162.21,281.98,30.05
60400,5.336,0.0650,11.37,74.44,6.81,24.48
60400,5.307,0.0343,30.32,142.69,210.33,117.19
60400,5.102,0.0239,11.74,149.02,216.55,123.21
60400,5.242,0.0404,15.55,152.50,177.00,132.51
60400,5.197,0.0792,14.95,145.83,322.19,9.93
60400,5.237,0.0417,13.91,165.25,262.22,59.55
60400,5.2,0.1140,10.05,151.68,266.55,47.65
60400,5.251,0.0534,10.13,83.46,332.24,53.64
60400,5.192,0.0646,8.25,162.41,315.53,15.63
60400,5.283,0.0228,15.44,107.25,290.04,90.48
60400,5.227,0.1393,10.08,148.48,282.72,41.53
60400,5.297,0.0861,16.06,26.88,63.78,32.62
60400,5.207,0.1608,3.86,118.70,294.52,299.84
60400,5.259,0.0862,12.75,50.88,357.58,288.66
60400,5.13,0.0780,8.79,344.06,344.88,17.94
60400,5.223,0.0965,13.66,152.50,1.88,321.21
60400,5.159,0.1194,5.06,117.33,12.99,345.50
60400,5.229,0.0259,3.87,147.93,210.12,124.31
60400,5.189,0.0744,11.00,152.61,23.09,301.43
60400,5.062,0.0727,9.24,352.24,58.11,66.74
60400,5.306,0.0582,9.63,346.50,120.69,350.20
60400,5.24,0.0397,9.57,153.33,318.54,353.89
60400,5.222,0.1216,5.83,115.07,337.23,9.69
60400,5.193,0.0456,8.35,70.29,62.81,354.47
60400,5.145,0.0203,6.35,198.51,110.05,173.65
60400,5.274,0.0636,7.52,187.32,189.82,82.39
60400,5.144,0.0486,7.15,321.57,52.54,105.15
60400,5.148,0.0744,6.49,231.07,162.29,71.73
60400,5.243,0.0276,21.65,333.66,292.70,209.26
60400,5.22,0.0779,13.55,174.87,176.56,122.37
60400,5.245,0.0669,8.69,296.20,34.99,136.35
60400,5.25,0.0510,11.54,340.28,332.12,161.64
60400,5.146,0.0107,5.93,292.51,201.99,349.40
60400,5.279,0.0269,13.80,332.92,171.39,325.61
60400,5.277,0.0870,16.32,342.54,31.63,89.86
60400,5.271,0.0689,17.35,342.65,175.20,313.94
60400,5.102,0.0029,7.80,162.19,244.89,58.63
60400,5.226,0.0438,15.98,121.27,32.67,324.31
60400,5.203,0.1250,8.95,88.17,344.46,31.55
60400,5.157,0.0978,22.34,106.33,2.41,19.25
60400,5.253,0.0301,12.02,75.04,11.91,34.08
60400,5.2,0.1231,13.62,119.91,238.03,101.56
60400,5.213,0.0811,10.57,10.89,115.30,357.39
60400,5.138,0.0817,12.63,253.90,43.39,37.07
60400,5.167,0.0139,10.45,89.56,268.66,348.41
60400,5.283,0.0862,14.03,66.55,103.60,177.64
60400,5.144,0.1111,14.47,41.27,357.49,302.83
60400,5.102,0.0662,12.96,92.96,112.79,265.21
60400,5.161,0.0713,9.39,259.37,356.42,223.93
60400,5.092,0.0555,12.46,95.61,359.06,28.19
60400,5.149,0.0394,9.70,53.38,326.65,80.90
60400,5.208,0.0287,28.49,100.49,277.31,122.60
60400,5.288,0.0901,27.46,99.28,308.01,65.83
60400,5.155,0.0035,8.04,48.47,87.61,353.92
60400,5.258,0.0649,9.10,30.48,76.98,8.23
60400,5.275,0.0018,8.32,50.23,266.40,144.17
60400,5.274,0.0203,9.94,170.45,125.84,168.98
60400,5.272,0.0364,5.34,99.35,351.65,14.15
60400,5.221,0.0547,6.85,67.77,55.67,343.41
60400,5.171,0.0421,8.58,123.55,323.69,28.51
60400,5.216,0.1542,22.98,192.08,354.28,283.76
60400,5.281,0.0250,2.90,180.43,334.15,306.56
60400,5.143,0.0619,7.83,169.16,189.13,100.52
60400,5.102,0.0134,8.21,155.61,14.08,296.37
60400,5.308,0.0246,26.55,149.38,222.47,83.91
60400,5.299,0.0804,21.31,77.13,267.24,121.04
60400,5.278,0.0343,7.79,36.54,339.01,101.35
60400,5.158,0.0590,6.15,226.24,267.46,346.40
60400,5.184,0.0151,8.00,47.52,295.22,147.04
60400,5.228,0.0887,11.34,270.48,80.82,109.66
60400,5.177,0.0827,10.40,187.80,315.72,331.35
60400,5.274,0.0271,21.99,164.08,350.32,302.79
60400,5.257,0.0263,20.00,39.81,119.35,303.22
60400,5.174,0.0257,17.14,287.75,241.91,312.42
60400,5.221,0.0334,3.28,44.04,201.99,223.75
60400,5.157,0.0428,13.60,163.80,198.52,115.20
60400,5.253,0.0286,7.70,32.30,86.55,348.84
60400,5.207,0.0532,22.11,83.49,85.64,314.64
60400,5.107,0.0760,3.78,11.64,78.57,21.56
60400,5.184,0.0452,7.61,120.34,343.82,3.27
60400,5.241,0.0729,9.07,52.73,70.01,354.14
60400,5.148,0.0298,3.86,238.84,205.68,47.48
60400,5.241,0.0586,6.14,231.56,284.81,335.32
60400,5.202,0.0919,30.43,132.56,178.49,53.87
60400,5.175,0.0552,27.59,112.71,139.29,113.16
60400,5.163,0.0157,20.19,89.53,104.61,173.02
60400,5.161,0.0486,8.62,114.46,229.99,117.77
60400,5.27,0.0417,8.00,53.64,327.52,79.44
60400,5.249,0.0316,23.86,126.99,298.15,42.08
60400,5.143,0.0394,14.05,80.86,319.75,86.17
60400,5.185,0.0286,9.11,209.34,53.75,85.18
60400,5.209,0.0912,11.65,133.72,188.55,31.90
60400,5.214,0.0921,8.16,324.12,125.85,263.33
60400,5.216,0.0211,7.85,206.94,201.59,68.37
60400,5.232,0.0833,15.48,164.16,210.75,107.03
60400,5.233,0.0779,9.27,55.68,352.62,76.73
60400,5.174,0.0255,15.00,204.39,356.58,146.83
60400,5.249,0.0305,21.30,298.57,331.91,65.35
60400,5.162,0.0455,28.07,96.06,175.61,87.04
60400,5.21,0.0291,28.71,114.89,30.00,211.68
60400,5.173,0.0432,32.24,43.88,304.76,353.15
60400,5.185,0.1723,11.87,135.01,278.13,55.74
60400,5.221,0.0864,20.22,301.68,89.95,84.18
60400,5.293,0.0367,7.88,155.99,340.14,328.09
60400,5.292,0.0639,7.00,179.65,193.83,88.48
60400,5.196,0.0465,8.92,152.30,291.46,30.67
60400,5.224,0.0945,22.00,186.32,173.62,130.81
60400,5.274,0.0317,6.17,255.53,106.39,125.05
60400,5.103,0.0559,11.90,247.45,177.78,47.28
60400,5.129,0.0617,6.44,236.84,149.81,88.24
60400,5.19,0.0946,8.97,16.37,43.54,62.03
60400,5.127,0.0500,10.43,73.19,332.82,87.65
60400,5.186,0.0250,7.54,121.18,125.93,255.29
60400,5.204,0.0642,3.01,98.08,253.76,120.01
60400,5.193,0.1382,18.77,151.64,184.76,138.32
60400,5.204,0.0605,16.52,163.70,25.65,266.90
60400,5.142,0.0771,7.57,179.46,299.70,5.34
60400,5.121,0.0838,6.38,320.82,103.23,55.24
60400,5.201,0.0402,6.21,185.78,283.12,5.00
60400,5.198,0.0826,27.20,6.61,234.23,226.07
60400,5.129,0.0820,4.30,145.32,272.83,78.31
60400,5.252,0.0539,4.00,22.14,29.66,71.98
60400,5.29,0.0260,20.29,87.53,13.24,10.10
60400,5.188,0.0809,17.36,313.19,78.98,310.48
60400,5.169,0.0286,1.61,252.94,147.59,86.73
60400,5.262,0.0255,7.31,337.40,166.59,2.25
60400,5.296,0.0652,9.10,23.63,10.12,111.39
60400,5.135,0.0390,6.33,312.33,51.45,118.75
60400,5.208,0.1030,17.40,4.08,63.94,57.78
60400,5.215,0.0752,9.70,328.03,55.30,102.45
60400,5.163,0.0938,3.77,266.96,134.38,94.07
60400,5.286,0.1024,3.40,101.19,302.57,76.30
60400,5.277,0.0859,4.13,25.04,359.74,87.37
60400,5.135,0.0457,7.57,182.30,176.70,123.00
60400,5.211,0.1066,10.79,236.67,144.56,105.49
60400,5.238,0.2333,0.29,121.94,248.03,120.74
60400,5.264,0.1650,3.06,145.73,218.04,115.53
60400,5.2,0.0867,6.37,251.19,159.47,87.14
60400,5.233,0.0615,7.60,169.25,213.48,103.06
60400,5.259,0.0804,3.42,110.78,357.80,22.48
60400,5.165,0.0540,9.12,48.64,39.18,54.05
60400,5.183,0.1170,11.80,294.95,31.97,150.12
60400,5.176,0.0954,7.26,357.67,32.39,99.44
60400,5.205,0.1932,10.47,193.59,221.36,59.86
60400,5.2,0.0447,16.86,9.72,37.11,59.10
60400,5.229,0.1579,3.78,75.50,322.80,85.48
60400,5.247,0.0880,6.28,235.31,199.21,49.09
60400,5.216,0.0985,3.21,331.92,74.48,64.14
60400,5.224,0.1285,7.42,76.77,347.08,69.05
60400,5.216,0.1143,14.83,237.34,135.31,113.16
60400,5.217,0.0831,14.88,247.37,355.71,97.14
60400,5.165,0.0242,25.32,3.98,341.91,342.09
60400,5.138,0.0262,11.24,313.97,67.90,331.76
60400,5.245,0.0499,7.10,164.71,112.87,72.26
60400,5.145,0.0764,9.26,353.49,317.59,47.45
60400,5.195,0.0834,6.28,105.61,269.00,337.57
60400,5.19,0.0898,14.83,194.00,151.72,16.00
60400,5.25,0.0475,13.86,77.17,242.09,32.27
60400,5.139,0.0782,9.74,326.54,25.70,16.82
60400,5.139,0.0562,11.07,9.71,229.89,103.70
60400,5.084,0.0741,13.80,200.34,106.24,54.15
60400,5.188,0.0358,9.69,45.93,87.32,222.88
60400,5.203,0.0175,9.50,200.01,245.32,264.20
60400,5.245,0.0964,9.18,251.55,43.14,56.85
60400,5.225,0.1258,17.94,67.60,274.22,13.31
60400,5.147,0.0554,12.45,69.28,261.41,35.07
60400,5.185,0.1225,35.13,102.03,212.67,39.24
60400,5.114,0.0241,29.23,112.36,211.60,26.63
60400,5.2,0.1370,9.06,266.62,267.95,182.88
60400,5.193,0.1139,9.81,128.91,163.92,61.84
60400,5.198,0.0941,18.64,304.18,329.14,79.87
60400,5.187,0.0424,8.42,342.75,240.54,139.69
60400,5.233,0.1103,10.30,145.67,140.00,74.16
60400,5.261,0.1294,8.59,333.12,286.21,95.65
60400,5.236,0.0689,14.16,329.90,187.73,186.92
60400,5.155,0.1391,6.96,273.51,318.50,120.24
60400,5.19,0.0583,9.21,314.40,298.85,98.18
60400,5.227,0.0821,9.87,316.10,341.93,47.49
60400,5.209,0.0405,4.08,60.25,117.54,157.12
60400,5.165,0.0902,14.71,329.69,141.38,234.38
60400,5.178,0.0442,17.34,140.48,14.68,191.54
60400,5.214,0.0728,29.12,130.76,220.65,331.41
60400,5.238,0.0379,10.77,159.94,15.83,177.04
60400,5.165,0.1019,5.68,324.15,331.34,55.89
60400,5.148,0.0202,11.02,122.75,70.34,152.18
60400,5.178,0.1015,10.61,303.00,0.32,48.77
60400,5.24,0.0264,14.29,349.44,260.83,100.96
60400,5.22,0.0748,21.77,157.24,54.18,142.40
60400,5.169,0.0588,17.19,146.97,106.66,107.72
60400,5.166,0.0692,29.42,332.69,356.51,24.03
60400,5.268,0.0598,8.82,18.58,3.03,325.81
60400,5.152,0.0659,12.58,336.31,64.36,316.05
60400,5.252,0.0545,13.40,4.52,36.60,312.38
60400,5.218,0.0560,9.65,21.32,323.88,7.14
60400,5.273,0.0269,2.07,49.80,261.72,41.15
60400,5.244,0.0983,8.16,23.43,15.95,314.64
60400,5.266,0.0439,5.76,50.26,173.39,131.09
60400,5.248,0.0240,9.72,153.47,268.07,298.05
60400,5.068,0.0211,4.56,14.07,194.93,135.26
60400,5.24,0.1354,5.07,33.99,213.92,105.18
60400,5.176,0.1137,4.13,331.29,265.97,105.60
60400,5.169,0.1128,0.76,200.56,107.82,50.31
60400,5.224,0.1159,7.23,187.49,57.13,116.35
60400,5.169,0.0141,5.75,186.76,117.30,46.44
60400,5.287,0.0106,20.12,64.02,331.77,318.49
60400,5.279,0.0237,11.19,32.28,336.47,351.38
60400,5.24,0.0930,7.50,23.20,341.06,350.97
60400,5.237,0.0714,16.79,196.61,155.58,14.42
60400,5.138,0.0201,2.68,318.32,325.50,70.93
60400,5.223,0.0167,15.03,7.27,245.67,89.13
60400,5.201,0.0515,14.78,52.93,207.83,97.54
60400,5.202,0.0079,23.71,1.63,282.34,64.54
60400,5.174,0.0215,26.81,186.92,299.19,233.20
60400,5.162,0.1336,22.34,33.65,349.76,338.91
60400,5.217,0.0758,15.27,35.03,43.47,274.59
60400,5.167,0.0805,5.72,342.78,47.00,324.11
60400,5.233,0.0327,12.99,312.58,161.94,230.82
60400,5.171,0.0129,1.96,121.84,317.26,273.91
60400,5.202,0.1160,13.27,305.73,102.89,302.31
60400,5.233,0.0821,11.54,45.54,309.41,349.73
60400,5.21,0.0512,31.43,238.15,194.10,285.69
60400,5.204,0.0727,1.84,295.03,1.01,28.84
60400,5.133,0.0438,26.09,312.59,39.65,343.71
60400,5.145,0.0257,12.24,329.98,72.28,289.53
60400,5.272,0.0768,21.69,340.06,359.18,359.10
60400,5.22,0.0356,7.14,325.00,321.81,52.09
60400,5.108,0.0892,26.99,167.99,157.15,13.55
60400,5.289,0.1464,12.30,141.62,205.82,347.74
60400,5.197,0.0892,17.93,16.57,278.08,37.97
60400,5.179,0.0884,25.80,221.28,159.72,342.15
60400,5.248,0.0397,15.17,313.69,36.40,337.22
60400,5.171,0.0388,14.76,54.38,218.25,43.08
60400,5.198,0.1070,22.54,333.05,4.93,0.45
60400,5.23,0.0719,9.10,255.66,132.53,328.99
60400,5.249,0.0921,31.00,171.11,146.22,17.45
60400,5.211,0.1168,13.93,266.83,143.98,306.16
60400,5.258,0.0336,21.74,342.37,337.57,12.77
60400,5.248,0.0863,5.68,270.63,85.82,341.86
60400,5.175,0.0863,11.48,265.51,84.63,332.55
60400,5.146,0.1352,18.07,343.28,321.91,28.25
60400,5.251,0.0893,9.92,286.59,308.85,92.66
60400,5.162,0.0611,17.01,290.04,9.65,27.95
60400,5.268,0.0795,17.45,317.50,8.05,7.64
60400,5.284,0.0763,14.10,270.02,82.10,358.14
60400,5.204,0.1641,11.64,247.52,87.68,19.07
60400,5.21,0.0172,19.13,349.43,96.68,55.48
60400,5.134,0.0182,22.78,219.66,83.28,51.28
60400,5.101,0.0565,0.45,177.78,162.38,1.97
60400,5.228,0.1661,4.22,122.91,238.88,337.20
60400,5.208,0.0810,3.29,10.58,303.34,12.52
60400,5.182,0.0796,15.47,232.13,146.58,310.58
60400,5.178,0.0339,8.39,295.81,241.45,159.50
60400,5.234,0.0283,19.71,259.01,29.30,55.10
60400,5.198,0.0847,16.05,299.35,51.95,346.62
60400,5.18,0.0163,19.87,259.02,50.58,20.65
60400,5.123,0.0034,11.34,273.28,32.05,35.71
60400,5.157,0.0376,13.20,117.67,175.82,29.30
60400,5.212,0.0423,12.43,299.12,331.11,59.16
60400,5.252,0.0705,10.00,313.85,120.38,268.90
60400,5.219,0.0665,25.10,83.53,236.59,358.46
60400,5.222,0.0841,6.89,187.92,354.87,168.95
60400,5.169,0.0560,6.45,221.73,161.31,335.55
60400,5.142,0.0542,27.39,33.65,316.37,357.88
60400,5.215,0.0509,15.83,170.33,256.62,287.34
60400,5.234,0.0407,31.39,61.03,291.31,348.71
60400,5.212,0.0779,7.18,223.09,123.89,334.89
60400,5.188,0.0471,5.51,314.04,358.82,37.76
60400,5.227,0.0864,24.51,127.46,266.10,319.59
